leftLowerArm_positionX,leftLowerArm_positionY,leftLowerArm_positionZ,leftLowerArm_rotation_x,leftLowerArm_rotation_y,leftLowerArm_rotation_z,leftLowerArm_rotation_w,leftHand_positionX,leftHand_positionY,leftHand_positionZ,leftHand_rotation_x,leftHand_rotation_y,leftHand_rotation_z,leftHand_rotation_w,leftThumbProximal_positionX,leftThumbProximal_positionY,leftThumbProximal_positionZ,leftThumbProximal_rotation_x,leftThumbProximal_rotation_y,leftThumbProximal_rotation_z,leftThumbProximal_rotation_w,leftThumbMedial_positionX,leftThumbMedial_positionY,leftThumbMedial_positionZ,leftThumbMedial_rotation_x,leftThumbMedial_rotation_y,leftThumbMedial_rotation_z,leftThumbMedial_rotation_w,leftThumbDistal_positionX,leftThumbDistal_positionY,leftThumbDistal_positionZ,leftThumbDistal_rotation_x,leftThumbDistal_rotation_y,leftThumbDistal_rotation_z,leftThumbDistal_rotation_w,leftThumbTip_positionX,leftThumbTip_positionY,leftThumbTip_positionZ,leftThumbTip_rotation_x,leftThumbTip_rotation_y,leftThumbTip_rotation_z,leftThumbTip_rotation_w,leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,Predicted_Direction
-0.182449311,1.336527,0.0240855142,0.412586778,-0.7362885,0.5263858,0.102809362,0.050004378,1.30230463,0.248261154,0.1417351,-0.7450849,0.6513295,0.0230156817,0.0863342,1.30427289,0.263972461,-0.159252778,-0.4394814,0.336035967,0.8176639,0.104822919,1.2716136,0.289063364,-0.505753756,-0.5571085,0.241564021,0.612772465,0.09565784,1.25887632,0.3195245,-0.653495,-0.601833642,0.0807425156,0.451908439,0.06772362,1.2536757,0.346449465,-0.653493345,-0.6018335,0.0807440653,0.4519107,0.109295651,1.298304,0.325671881,0.0499527678,-0.7925754,0.6067465,-0.0344628952,0.111245722,1.28480017,0.376050323,0.05233541,-0.834756434,0.5472648,-0.0307241324,0.112971373,1.27209961,0.405491918,0.0537695251,-0.8604174,0.5059633,-0.0281389989,0.114986561,1.25692523,0.432986468,0.05377057,-0.860417247,0.505963445,-0.028140327,0.07849607,1.29195833,0.336106271,0.116871521,-0.7569418,0.642464638,0.0248826277,0.08968941,1.28407359,0.387909323,0.115004696,-0.7971411,0.5918513,0.0324342549,0.097525984,1.27442646,0.420992941,0.113488659,-0.822075546,0.556699038,0.0373946466,0.105326854,1.26231241,0.451988757,0.113488667,-0.8220754,0.5566992,0.03739462,0.0468153134,1.28393209,0.336585939,0.186927825,-0.7481533,0.63462925,0.0506980531,0.0640342161,1.27769613,0.3831628,0.182572827,-0.793876469,0.5764094,0.06464861,0.07579628,1.26901865,0.411940724,0.179089814,-0.821865261,0.5357473,0.0737502649,0.08753028,1.25764942,0.438784659,0.179089844,-0.8218651,0.5357475,0.0737502053,0.0189538933,1.27792728,0.3265899,0.3024332,-0.77304846,0.557358563,0.0167831983,0.0386476144,1.26999891,0.361076385,0.299850523,-0.818333,0.488450259,0.04286269,0.05220576,1.26126766,0.380771726,0.296879321,-0.845141947,0.440440178,0.0600851029,0.0665893853,1.249969,0.39915,0.2968794,-0.845142,0.440439939,0.0600851439,left
-0.18230471,1.33657873,0.0241784453,0.41407755,-0.736078262,0.5254487,0.103113078,0.0508464128,1.30251658,0.247652978,0.143866956,-0.745244,0.650658131,0.0236176364,0.0872319341,1.30455124,0.26322633,-0.157591522,-0.438253284,0.337056369,0.818224967,0.105896458,1.27190638,0.288205683,-0.5041675,-0.5565973,0.242910489,0.614011,0.09688677,1.259104,0.3186859,-0.6522736,-0.6017025,0.0822201744,0.453578562,0.06907983,1.25379729,0.345721722,-0.6522719,-0.6017024,0.0822217241,0.453580827,0.110445023,1.298566,0.3248299,0.0523297936,-0.7928607,0.606204033,-0.0339133255,0.112630047,1.28501892,0.375187069,0.0546619669,-0.834927,0.546816468,-0.030009862,0.11450699,1.27230287,0.40461272,0.0560561121,-0.8605201,0.5055852,-0.0273173172,0.116673186,1.25712025,0.4320912,0.0560571551,-0.860519946,0.5055853,-0.0273186453,0.07970069,1.29213715,0.335375726,0.119174175,-0.7571364,0.641784668,0.0255859029,0.0911298543,1.284217,0.3871219,0.117256708,-0.797293663,0.5911565,0.033286538,0.0991286039,1.27454865,0.4201605,0.115701541,-0.8221994,0.5559957,0.0383442938,0.107089117,1.26241577,0.451108336,0.115701549,-0.8221993,0.5559959,0.0383442678,0.0480407,1.28403687,0.3359684,0.188990921,-0.7482066,0.633909166,0.05126728,0.06544757,1.27778709,0.382473469,0.184586316,-0.793883145,0.575676739,0.06537434,0.07733681,1.26910281,0.411197037,0.181063622,-0.8218398,0.535007834,0.07457801,0.08919689,1.25772846,0.437983334,0.181063652,-0.821839631,0.5350081,0.07457795,0.0201548915,1.27797866,0.32607305,0.304760873,-0.772953153,0.5562065,0.01727828,0.04001274,1.2700609,0.360467732,0.302134216,-0.8180541,0.487452418,0.0435048081,0.0536754951,1.26135,0.3800997,0.299129218,-0.844755232,0.439557672,0.06082332,0.0681658,1.2500807,0.398412049,0.2991293,-0.8447553,0.439557433,0.0608233623,left
-0.1821507,1.33663487,0.024280116,0.4156783,-0.7358481,0.5244508,0.103395589,0.0517329872,1.30275488,0.2470157,0.145827517,-0.7455867,0.6498168,0.0239344984,0.08816402,1.30484951,0.262474239,-0.155829519,-0.437388867,0.337933451,0.818663061,0.106988586,1.27220833,0.287337929,-0.502515256,-0.556373835,0.243973866,0.615145147,0.09811332,1.25932741,0.317824483,-0.6509673,-0.6017723,0.08333754,0.455155641,0.07041433,1.253902,0.3449474,-0.650965631,-0.6017722,0.08333909,0.4551579,0.111591384,1.29881465,0.323991835,0.0539580546,-0.7933951,0.605407357,-0.0330837928,0.113969423,1.28518486,0.374317944,0.05622589,-0.8354105,0.545969963,-0.02906302,0.1159668,1.27242053,0.403714746,0.05757242,-0.8609671,0.5047072,-0.0262949839,0.118250713,1.25719285,0.431158781,0.0575734638,-0.8609669,0.504707336,-0.0262963139,0.0808968544,1.292295,0.334626436,0.121193305,-0.7575891,0.6408551,0.0259919856,0.092521064,1.28429914,0.386317432,0.119245008,-0.7976918,0.590189934,0.0338248275,0.1006554,1.27458334,0.41930896,0.117664509,-0.822559655,0.5550063,0.03896947,0.108750269,1.26240659,0.45020467,0.117664516,-0.822559536,0.5550065,0.03896944,0.0492582247,1.28411865,0.3353081,0.190881953,-0.7484304,0.6330549,0.0515493378,0.06682448,1.27783239,0.3817483,0.186453208,-0.794019639,0.5748385,0.06579103,0.07882296,1.26913059,0.410421073,0.182909131,-0.821920335,0.534184933,0.07508342,0.0907924,1.25774312,0.437153131,0.182909161,-0.821920156,0.5341852,0.07508336,0.0213548262,1.27801108,0.325493068,0.306769431,-0.7730437,0.5549699,0.0174506065,0.0413466841,1.27008152,0.3598073,0.3041214,-0.8180269,0.486230522,0.043843098,0.0550974458,1.26137149,0.3793781,0.301094532,-0.8446513,0.4383517,0.0612710267,0.0696786,1.25010836,0.397622079,0.301094621,-0.844651341,0.438351452,0.0612710677,left
-0.181821972,1.33675385,0.0244937539,0.4174067,-0.735025167,0.5236274,0.106415078,0.0536362976,1.30324864,0.245621279,0.1473092,-0.745173752,0.6498603,0.0264132749,0.09015562,1.30533016,0.2608719,-0.155599326,-0.434831262,0.3382425,0.8199406,0.109087065,1.27270138,0.2856706,-0.502358854,-0.554223,0.24542059,0.6166372,0.100377895,1.25985825,0.316220939,-0.6511744,-0.6000874,0.08537874,0.456703067,0.07283812,1.25448084,0.343515,-0.651172757,-0.6000873,0.085380286,0.456705332,0.113923579,1.29935133,0.322264165,0.05536468,-0.793163955,0.6057162,-0.0305528976,0.116575733,1.28577662,0.372591466,0.05744399,-0.835197151,0.5463031,-0.0264369529,0.118729189,1.27304459,0.401991248,0.0586612038,-0.8607669,0.505055964,-0.0236132145,0.121156037,1.25784707,0.429439723,0.0586622469,-0.8607667,0.5050561,-0.0236145444,0.0832836255,1.29287231,0.333079576,0.1225691,-0.7572947,0.6408233,0.0287577678,0.09520551,1.28490794,0.38470763,0.1204404,-0.797353745,0.590234637,0.03666554,0.103522986,1.2752161,0.417660534,0.11873737,-0.822197258,0.555105,0.0418536477,0.111784957,1.26306415,0.448521763,0.118737377,-0.822197139,0.55510515,0.0418536179,0.05164211,1.28472519,0.333949566,0.192287624,-0.7479911,0.632939935,0.0540529154,0.06946324,1.27847826,0.380297869,0.187666744,-0.7935683,0.5747633,0.06839198,0.08161464,1.26980019,0.408913374,0.183990762,-0.8214629,0.5341368,0.07774113,0.09372366,1.25843441,0.435591727,0.183990791,-0.82146275,0.534137,0.07774107,0.0236784983,1.27863026,0.3242994,0.308272153,-0.772743,0.554474,0.019873267,0.0438650362,1.270731,0.358506471,0.3054112,-0.817667544,0.485791,0.04637564,0.05772558,1.26203918,0.3780078,0.302237958,-0.844257057,0.437953323,0.06386654,0.07240832,1.25079381,0.396181047,0.302238047,-0.8442571,0.437953085,0.0638665855,left
-0.18099393,1.337101,0.0251732916,0.422256559,-0.732562542,0.5220193,0.112016506,0.0578922629,1.3051486,0.24282679,0.15194802,-0.744469762,0.649388,0.031178765,0.0946093947,1.30728364,0.2575872,-0.1537316,-0.4292926,0.339849681,0.8225427,0.113889873,1.274701,0.2821769,-0.500785649,-0.550152361,0.249340817,0.6199801,0.105602942,1.26188266,0.312854826,-0.6505122,-0.597225547,0.09033362,0.4604297,0.07844355,1.256506,0.340527564,-0.65051055,-0.597225368,0.09033515,0.460431963,0.119197637,1.30141056,0.318665832,0.0602297448,-0.792939365,0.605765939,-0.0258285627,0.122549765,1.28790081,0.368968844,0.0619531237,-0.835009038,0.546319664,-0.0213669371,0.12512219,1.27520442,0.3983504,0.06291929,-0.8605998,0.505047739,-0.0183274932,0.127947077,1.260039,0.4257785,0.06292033,-0.860599637,0.505047858,-0.018328825,0.08871022,1.29491913,0.3298969,0.126969576,-0.756613,0.640517,0.03395985,0.101336077,1.28703046,0.381368965,0.124500006,-0.796561956,0.590096831,0.04212348,0.110102668,1.27739739,0.414222538,0.122561485,-0.8213428,0.5550867,0.04746987,0.118785486,1.26530719,0.444992334,0.1225615,-0.8213427,0.555086851,0.04746984,0.0570904948,1.286745,0.331199,0.196825817,-0.7470347,0.6322525,0.05878334,0.07552821,1.28058779,0.377317548,0.1918485,-0.7924607,0.57429105,0.07341676,0.08806432,1.27197707,0.4057871,0.187924385,-0.8202695,0.533818245,0.08294745,0.10053546,1.26068187,0.432328284,0.187924415,-0.820269346,0.5338185,0.08294739,0.0290065017,1.28061175,0.32193017,0.312715322,-0.7720774,0.5527201,0.0246174429,0.0496638268,1.27277863,0.355870366,0.309451759,-0.8166373,0.4844654,0.0513471738,0.06379583,1.26414788,0.375203252,0.3060064,-0.8430223,0.436939985,0.0689712241,0.0787362754,1.25297534,0.393210679,0.3060065,-0.843022346,0.436939746,0.06897127,left
-0.179734737,1.33771682,0.0264540911,0.429287881,-0.7279066,0.5213433,0.118597768,0.06337802,1.309195,0.239862844,0.159403756,-0.74176985,0.650418937,0.0363792144,0.100332722,1.31161165,0.25397262,-0.152318656,-0.4216997,0.344594717,0.8247561,0.120193653,1.27928329,0.278435528,-0.498965323,-0.5453439,0.256873459,0.622615337,0.112506211,1.26660156,0.309325546,-0.649388552,-0.5946278,0.09900365,0.463584721,0.08586841,1.261239,0.337503433,-0.6493869,-0.5946276,0.09900518,0.463587,0.126002491,1.306245,0.3146516,0.06863763,-0.7912445,0.607254267,-0.0215231162,0.130307317,1.29303682,0.36496222,0.07003426,-0.8337494,0.54743737,-0.01641856,0.133479863,1.28048754,0.394348264,0.07075518,-0.8595945,0.505888343,-0.0129640726,0.1368945,1.26544154,0.421775073,0.07075623,-0.859594345,0.505888462,-0.0129654035,0.0957482457,1.29966545,0.326447755,0.134363919,-0.754134834,0.6416286,0.0392403938,0.1093051,1.29213655,0.3777366,0.131533667,-0.794193,0.591324031,0.0478795245,0.118689924,1.28273332,0.4104858,0.1293376,-0.8190491,0.556385636,0.0535294,0.127967626,1.27085853,0.441165715,0.129337609,-0.819049,0.5563858,0.05352937,0.06419936,1.29133594,0.32834655,0.204518944,-0.743975759,0.6329563,0.06354732,0.0834556744,1.28557694,0.374181151,0.199184775,-0.7892943,0.5754549,0.0786872059,0.09652767,1.27723777,0.4024901,0.195004418,-0.8170607,0.5352996,0.08854104,0.109520406,1.26621258,0.428894222,0.195004448,-0.81706053,0.535299838,0.08854098,0.0359923281,1.285,0.3196025,0.320319623,-0.7693763,0.5518655,0.0299976785,0.0572938845,1.27748024,0.353213757,0.316590518,-0.8136706,0.484185457,0.05722755,0.07181908,1.26906323,0.372348428,0.312817931,-0.8399228,0.43706432,0.07516334,0.08714782,1.25811493,0.390166223,0.312818021,-0.839922845,0.437064081,0.07516339,left
-0.178762481,1.33815384,0.0272973478,0.433993638,-0.724472,0.5204436,0.126208872,0.06811035,1.31166184,0.236611933,0.164842889,-0.738606751,0.65229255,0.0424453951,0.105278641,1.31424391,0.250118464,-0.152830467,-0.414015055,0.348119944,0.827071249,0.1255614,1.28215,0.27454412,-0.499005735,-0.539734066,0.263383716,0.624747753,0.118380561,1.26970315,0.30565086,-0.6499308,-0.5909808,0.106889963,0.465732127,0.09220728,1.26452291,0.3342943,-0.6499291,-0.5909806,0.106891476,0.4657344,0.131905422,1.309422,0.310429662,0.07463666,-0.7889358,0.6097106,-0.016208116,0.137020513,1.2966156,0.360768259,0.0756303445,-0.8318362,0.54974097,-0.0106481463,0.1406847,1.2842809,0.390187979,0.0760633051,-0.8579253,0.5080658,-0.00690687727,0.144570425,1.26942289,0.417654544,0.0760643557,-0.8579251,0.5080659,-0.00690820627,0.101849295,1.30290437,0.322754741,0.139859661,-0.7511939,0.6435258,0.0449590348,0.116208561,1.2957983,0.373885274,0.136643544,-0.791415036,0.5933631,0.0539505966,0.12611492,1.2866627,0.4065565,0.13417758,-0.816383243,0.5585122,0.05982109,0.135887176,1.27503717,0.437178284,0.1341776,-0.8163831,0.5585124,0.0598210581,0.07034571,1.29455149,0.325219035,0.209820017,-0.7407174,0.634437442,0.0692969039,0.0903029,1.28920031,0.370802522,0.204049245,-0.786095262,0.5772586,0.08479623,0.103817426,1.28112209,0.398978978,0.199564233,-0.813918054,0.537317932,0.0948714837,0.117229916,1.270346,0.425275832,0.199564263,-0.8139179,0.53731817,0.0948714241,0.04201369,1.28810644,0.316972971,0.325768858,-0.7666076,0.552153468,0.0362479351,0.06386198,1.28089762,0.3503002,0.3215292,-0.810611248,0.485252529,0.0637044162,0.0787048,1.27269363,0.36928308,0.31741637,-0.836733,0.438678235,0.08176894,0.09433788,1.261969,0.386971951,0.317416459,-0.836733043,0.438678,0.08176898,left
-0.178458333,1.33828247,0.0275317132,0.4354461,-0.72344774,0.5199837,0.128945708,0.06969488,1.3123,0.235390872,0.166732728,-0.7374997,0.6529103,0.0447504967,0.1069398,1.31492925,0.248675346,-0.152995691,-0.4111798,0.349281073,0.827965,0.127370447,1.28291309,0.2730797,-0.499026865,-0.5376142,0.2656475,0.625599444,0.120373748,1.27054977,0.3042616,-0.6501572,-0.589549541,0.109676369,0.4665812,0.094371736,1.26543975,0.333073139,-0.650155544,-0.5895493,0.109677874,0.466583461,0.133914575,1.31029069,0.308846116,0.0765503,-0.788081765,0.6106322,-0.0139756892,0.139321178,1.29763186,0.3591916,0.07737396,-0.831064463,0.5507055,-0.008278758,0.14315781,1.28538251,0.388624966,0.07768806,-0.8572093,0.509055,-0.004453311,0.147205949,1.27060354,0.416110724,0.07768911,-0.8572092,0.5090551,-0.004454639,0.103931323,1.30380368,0.32136336,0.141738519,-0.750167847,0.6441536,0.0471636057,0.118581459,1.29684091,0.37243107,0.138375372,-0.7904303,0.594058454,0.056272205,0.1286752,1.28779733,0.405070543,0.135807291,-0.8154285,0.559251,0.062215317,0.1386241,1.27625835,0.43566817,0.1358073,-0.8154284,0.5592512,0.0622152835,0.07244424,1.295452,0.324033827,0.211556941,-0.7395701,0.634952247,0.07152039,0.0926508,1.29023945,0.369523436,0.20562005,-0.784956,0.5779034,0.08713142,0.10632056,1.28225076,0.3976505,0.201020375,-0.8127916,0.5380504,0.09727435,0.119878933,1.27156079,0.4239077,0.2010204,-0.8127914,0.538050652,0.09727429,0.04406654,1.28897727,0.315970182,0.32753852,-0.7656816,0.552225,0.0386979952,0.06610995,1.28186846,0.349190235,0.323101372,-0.809574962,0.485601872,0.06621585,0.08106382,1.27373338,0.3681155,0.318857968,-0.8356458,0.439223,0.08431274,0.0968017355,1.26308107,0.3857551,0.318858057,-0.835645854,0.439222753,0.08431278,left
-0.178458333,1.33828247,0.0275317132,0.4354461,-0.72344774,0.5199837,0.128945708,0.06969488,1.3123,0.235390872,0.166732728,-0.7374997,0.6529103,0.0447504967,0.1069398,1.31492925,0.248675346,-0.152995691,-0.4111798,0.349281073,0.827965,0.127370447,1.28291309,0.2730797,-0.499026865,-0.5376142,0.2656475,0.625599444,0.120373748,1.27054977,0.3042616,-0.6501572,-0.589549541,0.109676369,0.4665812,0.094371736,1.26543975,0.333073139,-0.650155544,-0.5895493,0.109677874,0.466583461,0.133914575,1.31029069,0.308846116,0.0765503,-0.788081765,0.6106322,-0.0139756892,0.139321178,1.29763186,0.3591916,0.07737396,-0.831064463,0.5507055,-0.008278758,0.14315781,1.28538251,0.388624966,0.07768806,-0.8572093,0.509055,-0.004453311,0.147205949,1.27060354,0.416110724,0.07768911,-0.8572092,0.5090551,-0.004454639,0.103931323,1.30380368,0.32136336,0.141738519,-0.750167847,0.6441536,0.0471636057,0.118581459,1.29684091,0.37243107,0.138375372,-0.7904303,0.594058454,0.056272205,0.1286752,1.28779733,0.405070543,0.135807291,-0.8154285,0.559251,0.062215317,0.1386241,1.27625835,0.43566817,0.1358073,-0.8154284,0.5592512,0.0622152835,0.07244424,1.295452,0.324033827,0.211556941,-0.7395701,0.634952247,0.07152039,0.0926508,1.29023945,0.369523436,0.20562005,-0.784956,0.5779034,0.08713142,0.10632056,1.28225076,0.3976505,0.201020375,-0.8127916,0.5380504,0.09727435,0.119878933,1.27156079,0.4239077,0.2010204,-0.8127914,0.538050652,0.09727429,0.04406654,1.28897727,0.315970182,0.32753852,-0.7656816,0.552225,0.0386979952,0.06610995,1.28186846,0.349190235,0.323101372,-0.809574962,0.485601872,0.06621585,0.08106382,1.27373338,0.3681155,0.318857968,-0.8356458,0.439223,0.08431274,0.0968017355,1.26308107,0.3857551,0.318858057,-0.835645854,0.439222753,0.08431278,left
-0.178458333,1.33828247,0.0275317132,0.4354461,-0.72344774,0.5199837,0.128945708,0.06969488,1.3123,0.235390872,0.166732728,-0.7374997,0.6529103,0.0447504967,0.1069398,1.31492925,0.248675346,-0.152995691,-0.4111798,0.349281073,0.827965,0.127370447,1.28291309,0.2730797,-0.499026865,-0.5376142,0.2656475,0.625599444,0.120373748,1.27054977,0.3042616,-0.6501572,-0.589549541,0.109676369,0.4665812,0.094371736,1.26543975,0.333073139,-0.650155544,-0.5895493,0.109677874,0.466583461,0.133914575,1.31029069,0.308846116,0.0765503,-0.788081765,0.6106322,-0.0139756892,0.139321178,1.29763186,0.3591916,0.07737396,-0.831064463,0.5507055,-0.008278758,0.14315781,1.28538251,0.388624966,0.07768806,-0.8572093,0.509055,-0.004453311,0.147205949,1.27060354,0.416110724,0.07768911,-0.8572092,0.5090551,-0.004454639,0.103931323,1.30380368,0.32136336,0.141738519,-0.750167847,0.6441536,0.0471636057,0.118581459,1.29684091,0.37243107,0.138375372,-0.7904303,0.594058454,0.056272205,0.1286752,1.28779733,0.405070543,0.135807291,-0.8154285,0.559251,0.062215317,0.1386241,1.27625835,0.43566817,0.1358073,-0.8154284,0.5592512,0.0622152835,0.07244424,1.295452,0.324033827,0.211556941,-0.7395701,0.634952247,0.07152039,0.0926508,1.29023945,0.369523436,0.20562005,-0.784956,0.5779034,0.08713142,0.10632056,1.28225076,0.3976505,0.201020375,-0.8127916,0.5380504,0.09727435,0.119878933,1.27156079,0.4239077,0.2010204,-0.8127914,0.538050652,0.09727429,0.04406654,1.28897727,0.315970182,0.32753852,-0.7656816,0.552225,0.0386979952,0.06610995,1.28186846,0.349190235,0.323101372,-0.809574962,0.485601872,0.06621585,0.08106382,1.27373338,0.3681155,0.318857968,-0.8356458,0.439223,0.08431274,0.0968017355,1.26308107,0.3857551,0.318858057,-0.835645854,0.439222753,0.08431278,left
-0.178458333,1.33828247,0.0275317132,0.4354461,-0.72344774,0.5199837,0.128945708,0.06969488,1.3123,0.235390872,0.166732728,-0.7374997,0.6529103,0.0447504967,0.1069398,1.31492925,0.248675346,-0.152995691,-0.4111798,0.349281073,0.827965,0.127370447,1.28291309,0.2730797,-0.499026865,-0.5376142,0.2656475,0.625599444,0.120373748,1.27054977,0.3042616,-0.6501572,-0.589549541,0.109676369,0.4665812,0.094371736,1.26543975,0.333073139,-0.650155544,-0.5895493,0.109677874,0.466583461,0.133914575,1.31029069,0.308846116,0.0765503,-0.788081765,0.6106322,-0.0139756892,0.139321178,1.29763186,0.3591916,0.07737396,-0.831064463,0.5507055,-0.008278758,0.14315781,1.28538251,0.388624966,0.07768806,-0.8572093,0.509055,-0.004453311,0.147205949,1.27060354,0.416110724,0.07768911,-0.8572092,0.5090551,-0.004454639,0.103931323,1.30380368,0.32136336,0.141738519,-0.750167847,0.6441536,0.0471636057,0.118581459,1.29684091,0.37243107,0.138375372,-0.7904303,0.594058454,0.056272205,0.1286752,1.28779733,0.405070543,0.135807291,-0.8154285,0.559251,0.062215317,0.1386241,1.27625835,0.43566817,0.1358073,-0.8154284,0.5592512,0.0622152835,0.07244424,1.295452,0.324033827,0.211556941,-0.7395701,0.634952247,0.07152039,0.0926508,1.29023945,0.369523436,0.20562005,-0.784956,0.5779034,0.08713142,0.10632056,1.28225076,0.3976505,0.201020375,-0.8127916,0.5380504,0.09727435,0.119878933,1.27156079,0.4239077,0.2010204,-0.8127914,0.538050652,0.09727429,0.04406654,1.28897727,0.315970182,0.32753852,-0.7656816,0.552225,0.0386979952,0.06610995,1.28186846,0.349190235,0.323101372,-0.809574962,0.485601872,0.06621585,0.08106382,1.27373338,0.3681155,0.318857968,-0.8356458,0.439223,0.08431274,0.0968017355,1.26308107,0.3857551,0.318858057,-0.835645854,0.439222753,0.08431278,left
-0.178458333,1.33828247,0.0275317132,0.4354461,-0.72344774,0.5199837,0.128945708,0.06969488,1.3123,0.235390872,0.166732728,-0.7374997,0.6529103,0.0447504967,0.1069398,1.31492925,0.248675346,-0.152995691,-0.4111798,0.349281073,0.827965,0.127370447,1.28291309,0.2730797,-0.499026865,-0.5376142,0.2656475,0.625599444,0.120373748,1.27054977,0.3042616,-0.6501572,-0.589549541,0.109676369,0.4665812,0.094371736,1.26543975,0.333073139,-0.650155544,-0.5895493,0.109677874,0.466583461,0.133914575,1.31029069,0.308846116,0.0765503,-0.788081765,0.6106322,-0.0139756892,0.139321178,1.29763186,0.3591916,0.07737396,-0.831064463,0.5507055,-0.008278758,0.14315781,1.28538251,0.388624966,0.07768806,-0.8572093,0.509055,-0.004453311,0.147205949,1.27060354,0.416110724,0.07768911,-0.8572092,0.5090551,-0.004454639,0.103931323,1.30380368,0.32136336,0.141738519,-0.750167847,0.6441536,0.0471636057,0.118581459,1.29684091,0.37243107,0.138375372,-0.7904303,0.594058454,0.056272205,0.1286752,1.28779733,0.405070543,0.135807291,-0.8154285,0.559251,0.062215317,0.1386241,1.27625835,0.43566817,0.1358073,-0.8154284,0.5592512,0.0622152835,0.07244424,1.295452,0.324033827,0.211556941,-0.7395701,0.634952247,0.07152039,0.0926508,1.29023945,0.369523436,0.20562005,-0.784956,0.5779034,0.08713142,0.10632056,1.28225076,0.3976505,0.201020375,-0.8127916,0.5380504,0.09727435,0.119878933,1.27156079,0.4239077,0.2010204,-0.8127914,0.538050652,0.09727429,0.04406654,1.28897727,0.315970182,0.32753852,-0.7656816,0.552225,0.0386979952,0.06610995,1.28186846,0.349190235,0.323101372,-0.809574962,0.485601872,0.06621585,0.08106382,1.27373338,0.3681155,0.318857968,-0.8356458,0.439223,0.08431274,0.0968017355,1.26308107,0.3857551,0.318858057,-0.835645854,0.439222753,0.08431278,left
