leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,Direction
-0.4745729,1.50391364,0.326837331,0.197625652,-0.608621955,-0.145938158,-0.7544703,-0.450523734,1.45802045,0.333129942,-0.3206129,0.567780852,0.04365475,0.756919265,-0.436710924,1.43263364,0.347123057,-0.338933051,0.566550732,0.0574553125,0.7488951,-0.421917766,1.40860236,0.361048967,-0.3389329,0.5665494,0.0574555658,0.7488961,-0.465367973,1.47742808,0.309186876,0.181875318,-0.559452057,-0.124211565,-0.7990658,-0.443827957,1.42904425,0.317314059,-0.232927,0.5419478,0.060390193,0.805227339,-0.431468219,1.39779568,0.328257829,-0.2362339,0.5416951,0.06261667,0.8042635,-0.4192775,1.3676976,0.338927239,-0.236233711,0.5416951,0.06261654,0.804263532,-0.4507939,1.45828259,0.2870652,0.31782335,-0.5314589,-0.10529381,-0.7781085,-0.425686181,1.41945517,0.306217581,-0.284340262,0.550330758,0.154765457,0.7696327,-0.407895267,1.39394355,0.314846277,-0.284826279,0.5502329,0.155112967,0.769453,-0.390544325,1.369129,0.323256224,-0.28482604,0.550232947,0.155112788,0.7694531,-0.435106963,1.45016086,0.262566328,-0.444630831,0.373437673,0.024818005,0.813776255,-0.420022547,1.42572594,0.29112184,-0.36757943,0.4566851,0.206704184,0.7833247,-0.40323326,1.40932465,0.3009748,-0.376481831,0.454300016,0.21189484,0.7790852,-0.385802716,1.39307439,0.3111931,-0.37648204,0.454299867,0.211894915,0.779085159,Down
-0.474301249,1.50344074,0.327119857,0.196440622,-0.6085669,-0.1464467,-0.7547257,-0.45028457,1.45751429,0.3332929,-0.319357574,0.5678324,0.04367334,0.7574101,-0.4365142,1.432076,0.347234249,-0.337512434,0.5666154,0.0573409051,0.7494963,-0.421773553,1.4079833,0.3611098,-0.337512285,0.5666141,0.0573411547,0.7494973,-0.4651108,1.47699535,0.309401542,0.180740044,-0.5595776,-0.124528006,-0.79918617,-0.443607718,1.42857587,0.3174132,-0.2314771,0.54223907,0.0607884936,0.805419147,-0.431275278,1.39728308,0.328261077,-0.234661728,0.5419944,0.0629332438,0.8044971,-0.419119537,1.36713707,0.3388348,-0.234661534,0.5419944,0.06293312,0.8044972,-0.45054698,1.45789874,0.2872311,0.316316754,-0.531790435,-0.104988791,-0.778537,-0.425528169,1.41896927,0.306292444,-0.282504529,0.5507317,0.154965013,0.769981742,-0.40778175,1.39339447,0.314825177,-0.283003539,0.550631166,0.155322045,0.769798458,-0.390473276,1.368519,0.323142,-0.2830033,0.5506312,0.155321866,0.7697985,-0.4348639,1.44983113,0.262711823,-0.443551481,0.373670071,0.02492012,0.8142552,-0.419796079,1.42531908,0.291209847,-0.3664425,0.456717551,0.207028538,0.7837526,-0.4030152,1.40888214,0.301017553,-0.37536487,0.454324633,0.212228283,0.7795188,-0.385592252,1.39259565,0.311191052,-0.375365078,0.454324484,0.212228358,0.7795187,Down
-0.474396437,1.50315881,0.327159584,0.196271285,-0.6084438,-0.1468002,-0.7548001,-0.450364023,1.45723629,0.333300233,-0.319214672,0.5677382,0.0441113077,0.75751543,-0.4365792,1.43179464,0.347221076,-0.337421417,0.566506863,0.0578137748,0.7495828,-0.421821475,1.40770161,0.3610777,-0.337421268,0.566505551,0.0578140244,0.74958384,-0.4652024,1.476729,0.3094199,0.180482358,-0.5596396,-0.124815024,-0.799156249,-0.443689376,1.42830718,0.317390859,-0.231226385,0.542308,0.0609962344,0.805429161,-0.431353539,1.397008,0.328216344,-0.234386429,0.542064369,0.0631247237,0.8045153,-0.419196278,1.36685479,0.3387678,-0.234386235,0.542064369,0.0631246,0.804515362,-0.450636357,1.45765245,0.287233651,0.316005051,-0.5318776,-0.105123222,-0.778585851,-0.425620377,1.418706,0.3062642,-0.2820561,0.5508679,0.155301154,0.769980848,-0.40787074,1.3931216,0.3147613,-0.282559663,0.5507662,0.155661553,0.7697962,-0.390558839,1.3682369,0.323043555,-0.282559425,0.5507663,0.155661374,0.769796252,-0.434953123,1.449607,0.2627072,-0.443208933,0.373713344,0.0250715241,0.814417362,-0.419883817,1.42507088,0.29118377,-0.366093576,0.45669207,0.207241252,0.7838745,-0.403101742,1.40862536,0.300975174,-0.37502256,0.454295367,0.212443754,0.779642165,-0.385677367,1.39233029,0.3111325,-0.375022769,0.454295218,0.212443829,0.7796421,Down
-0.4740506,1.50290394,0.327326953,0.1953763,-0.6071174,-0.147557184,-0.75595206,-0.450024724,1.45696807,0.333392948,-0.3175829,0.566651464,0.04453255,0.758989155,-0.43629685,1.431462,0.34725222,-0.335546672,0.5654319,0.0579986051,0.7512203,-0.421613961,1.40729094,0.361052334,-0.335546523,0.5654306,0.05799885,0.7512213,-0.464826167,1.47652245,0.30953145,0.179931462,-0.558823,-0.125794739,-0.799698,-0.443270743,1.42810571,0.317417949,-0.230359659,0.5415962,0.06202755,0.806077361,-0.430918157,1.39678717,0.328168243,-0.233438149,0.541355252,0.06409669,0.8051913,-0.418750942,1.3666122,0.338645428,-0.233437955,0.541355252,0.06409656,0.805191338,-0.450229734,1.45750749,0.28731215,0.314582348,-0.5312281,-0.105490319,-0.779555261,-0.425271124,1.41847908,0.306249648,-0.2807361,0.5501007,0.155658782,0.770938933,-0.407554924,1.39285386,0.3146935,-0.281243563,0.5499981,0.156020969,0.770754,-0.3902754,1.36792958,0.322924078,-0.281243324,0.549998164,0.15602079,0.770754039,-0.4345199,1.44953024,0.262780547,-0.442310929,0.373229623,0.025270028,0.8151209,-0.419480562,1.42493057,0.291218072,-0.365311772,0.456063658,0.207748443,0.784470558,-0.4027018,1.4084667,0.3009842,-0.3742878,0.453650177,0.212967083,0.7802278,-0.385279626,1.39215457,0.311117977,-0.374288023,0.453650028,0.212967157,0.7802277,Down
-0.473855048,1.50261724,0.327529,0.195182458,-0.607102334,-0.148128942,-0.7559021,-0.4497974,1.45669115,0.333542675,-0.317224383,0.566700935,0.04521097,0.759061933,-0.436048269,1.4311744,0.347361118,-0.335151851,0.5654682,0.0586492866,0.7513186,-0.421347558,1.40699136,0.361121327,-0.3351517,0.5654669,0.0586495325,0.7513196,-0.464633167,1.47625387,0.309705257,0.179674789,-0.5588633,-0.126394451,-0.7996331,-0.4430418,1.42784345,0.317532033,-0.229954809,0.5416326,0.062309403,0.80614686,-0.430687755,1.39651418,0.328249454,-0.232864648,0.541404068,0.06426508,0.8053112,-0.418531179,1.3663224,0.338690519,-0.232864454,0.541404068,0.06426495,0.805311263,-0.450048834,1.45726371,0.2874568,0.314469755,-0.5316664,-0.105966635,-0.779237151,-0.42504862,1.41823828,0.306345522,-0.280373663,0.5506461,0.156447724,0.7705218,-0.407300353,1.3926158,0.3147303,-0.2808882,0.5505415,0.1568154,0.7703344,-0.389989138,1.36769462,0.322903425,-0.280887961,0.5505416,0.156815216,0.7703345,-0.434360772,1.44931328,0.262902528,-0.442137331,0.37357533,0.02586189,0.815038,-0.4192754,1.4247036,0.291307,-0.365067363,0.4563571,0.20833312,0.7842585,-0.402475774,1.408243,0.301042736,-0.374048084,0.453934968,0.2135592,0.7800152,-0.385032117,1.39193463,0.3111456,-0.3740483,0.453934819,0.21355927,0.7800151,Down
-0.4737583,1.50218081,0.32776916,0.194919065,-0.6063255,-0.1484575,-0.756529033,-0.449697524,1.45625412,0.333766,-0.316591352,0.5660052,0.0453112833,0.759838939,-0.435978442,1.43071222,0.347567767,-0.3343904,0.564781666,0.0586226173,0.752175748,-0.421317369,1.40649688,0.3613135,-0.334390253,0.564780354,0.0586228631,0.752176762,-0.464500457,1.47584093,0.3099292,0.179260135,-0.557748,-0.126626939,-0.80046767,-0.4429241,1.42742085,0.317737669,-0.228741437,0.540716231,0.0626853555,0.8070775,-0.4306058,1.39605558,0.328390658,-0.231394753,0.540507138,0.0644634441,0.806320846,-0.41850245,1.36581886,0.3387634,-0.231394559,0.540507138,0.06446332,0.8063209,-0.449878663,1.45688188,0.287678927,0.3144043,-0.530760348,-0.106439032,-0.7798166,-0.424867421,1.4178623,0.306565285,-0.280682385,0.5495728,0.156482786,0.7711681,-0.407119364,1.39225173,0.3149867,-0.281187773,0.5494702,0.1568429,0.770984054,-0.389808983,1.36734164,0.323195428,-0.281187534,0.549470246,0.156842723,0.7709841,-0.434156239,1.44896555,0.263135582,-0.441738,0.37299338,0.0259575844,0.8155179,-0.41909644,1.42432773,0.2915292,-0.3648052,0.455708325,0.208552,0.784699559,-0.40230152,1.40786207,0.301264465,-0.373798132,0.45328176,0.21377477,0.7804558,-0.3848628,1.39154887,0.311367929,-0.373798341,0.4532816,0.213774845,0.780455768,Down
-0.473156542,1.50187361,0.328182042,0.193695784,-0.6073297,-0.149054587,-0.75592,-0.4491152,1.45591581,0.334016562,-0.3156153,0.5671065,0.04580956,0.759393752,-0.43538624,1.43033719,0.3477403,-0.333369821,0.565873742,0.0591209,0.751768947,-0.420716465,1.40608275,0.3614074,-0.333369672,0.565872431,0.0591211431,0.75176996,-0.463967085,1.4755609,0.310267061,0.177907988,-0.5586201,-0.12712422,-0.8000822,-0.442417532,1.42710257,0.3179106,-0.2275235,0.541646063,0.06296759,0.8067761,-0.430116057,1.39570057,0.328474343,-0.230126008,0.54144,0.064715296,0.806037664,-0.4180323,1.36542606,0.338759243,-0.230125815,0.54144,0.06471517,0.8060377,-0.4494193,1.45663285,0.287941933,0.313657,-0.531601,-0.10746149,-0.7794047,-0.42434597,1.41758823,0.306693673,-0.280121237,0.5502385,0.157114923,0.77076906,-0.406578362,1.39197016,0.315050751,-0.280617356,0.5501373,0.157469183,0.7705886,-0.3892495,1.36705232,0.32319665,-0.280617118,0.550137341,0.157469,0.770588636,-0.433767825,1.44875121,0.263342172,-0.440729052,0.3742367,0.0265739746,0.815474451,-0.418653518,1.42404389,0.2916463,-0.363547117,0.4567001,0.2091812,0.7845394,-0.401846,1.407545,0.301303178,-0.37254265,0.454265058,0.214417845,0.7803081,-0.3843934,1.39119744,0.311326921,-0.372542858,0.4542649,0.21441792,0.780308068,Down
-0.473156542,1.50187361,0.328182042,0.193695784,-0.6073297,-0.149054587,-0.75592,-0.4491152,1.45591581,0.334016562,-0.3156153,0.5671065,0.04580956,0.759393752,-0.43538624,1.43033719,0.3477403,-0.333369821,0.565873742,0.0591209,0.751768947,-0.420716465,1.40608275,0.3614074,-0.333369672,0.565872431,0.0591211431,0.75176996,-0.463967085,1.4755609,0.310267061,0.177907988,-0.5586201,-0.12712422,-0.8000822,-0.442417532,1.42710257,0.3179106,-0.2275235,0.541646063,0.06296759,0.8067761,-0.430116057,1.39570057,0.328474343,-0.230126008,0.54144,0.064715296,0.806037664,-0.4180323,1.36542606,0.338759243,-0.230125815,0.54144,0.06471517,0.8060377,-0.4494193,1.45663285,0.287941933,0.313657,-0.531601,-0.10746149,-0.7794047,-0.42434597,1.41758823,0.306693673,-0.280121237,0.5502385,0.157114923,0.77076906,-0.406578362,1.39197016,0.315050751,-0.280617356,0.5501373,0.157469183,0.7705886,-0.3892495,1.36705232,0.32319665,-0.280617118,0.550137341,0.157469,0.770588636,-0.433767825,1.44875121,0.263342172,-0.440729052,0.3742367,0.0265739746,0.815474451,-0.418653518,1.42404389,0.2916463,-0.363547117,0.4567001,0.2091812,0.7845394,-0.401846,1.407545,0.301303178,-0.37254265,0.454265058,0.214417845,0.7803081,-0.3843934,1.39119744,0.311326921,-0.372542858,0.4542649,0.21441792,0.780308068,Down
-0.4733153,1.50178659,0.3281044,0.193724647,-0.6066465,-0.1492696,-0.756418645,-0.4492612,1.45583665,0.3339483,-0.3154272,0.566512644,0.04625924,0.759887636,-0.435527742,1.430253,0.347658277,-0.3332461,0.5652653,0.0595960878,0.7522437,-0.420850873,1.40599692,0.361314833,-0.333245963,0.565264,0.05959633,0.7522447,-0.464108884,1.47548163,0.310186476,0.1780857,-0.558220744,-0.127502456,-0.8002614,-0.442521423,1.42704046,0.3178315,-0.228002608,0.541209936,0.06358245,0.8068854,-0.430173069,1.39565933,0.328402728,-0.23083742,0.54098314,0.06548443,0.80607903,-0.4180276,1.365414,0.338701069,-0.230837226,0.54098314,0.0654843,0.8060791,-0.449543625,1.45656443,0.2878636,0.313874453,-0.5308469,-0.107685916,-0.779799938,-0.424460649,1.41753829,0.306640923,-0.279794216,0.549806952,0.158247679,0.7709638,-0.4066541,1.39193141,0.314949423,-0.2803074,0.5497015,0.158613637,0.7707774,-0.3892863,1.36702538,0.3230484,-0.280307174,0.5497016,0.158613458,0.770777464,-0.433876425,1.44869447,0.26327014,-0.4406767,0.373892277,0.0266822074,0.815657258,-0.418768466,1.42398381,0.2915748,-0.3635844,0.456343055,0.209307268,0.7846963,-0.40196,1.407489,0.301236957,-0.372583777,0.453906,0.214541,0.780463457,-0.384506643,1.39114571,0.311266452,-0.372584,0.453905851,0.214541078,0.7804634,Down
-0.473625124,1.50156844,0.327918738,0.192392275,-0.606017053,-0.149622366,-0.757193267,-0.449628085,1.45557582,0.333660483,-0.314600557,0.56589067,0.0459634364,0.760711551,-0.435949266,1.429957,0.347359359,-0.332521319,0.564644,0.05934737,0.7530506,-0.421319932,1.40566874,0.361009657,-0.33252117,0.564642668,0.05934761,0.753051639,-0.464445919,1.47529137,0.3099461,0.177075684,-0.558209062,-0.127850726,-0.8004379,-0.442886829,1.42682123,0.31748718,-0.227999032,0.5410144,0.06334172,0.807036459,-0.430554837,1.39543784,0.32807073,-0.231118858,0.540765345,0.06543389,0.8061486,-0.418404877,1.365201,0.338388532,-0.231118664,0.540765345,0.06543376,0.806148648,-0.4498958,1.45640457,0.287587643,0.312899,-0.530676842,-0.107916825,-0.780275643,-0.424846828,1.41732216,0.306293279,-0.2790132,0.54948014,0.158235148,0.771482348,-0.4070692,1.39168692,0.31457603,-0.279520631,0.549375951,0.15859662,0.771298647,-0.389729947,1.36675286,0.3226499,-0.2795204,0.549376,0.158596441,0.7712987,-0.434227645,1.44856858,0.262983859,-0.43985498,0.373550534,0.0267372411,0.8162551,-0.4191518,1.42379963,0.2912546,-0.36282444,0.455862015,0.209564686,0.7852586,-0.402353585,1.40728211,0.300895929,-0.371834248,0.453421,0.214795142,0.7810327,-0.3849106,1.39091563,0.3109055,-0.371834457,0.453420848,0.214795217,0.7810326,Down
-0.473625124,1.50156844,0.327918738,0.192392275,-0.606017053,-0.149622366,-0.757193267,-0.449628085,1.45557582,0.333660483,-0.314600557,0.56589067,0.0459634364,0.760711551,-0.435949266,1.429957,0.347359359,-0.332521319,0.564644,0.05934737,0.7530506,-0.421319932,1.40566874,0.361009657,-0.33252117,0.564642668,0.05934761,0.753051639,-0.464445919,1.47529137,0.3099461,0.177075684,-0.558209062,-0.127850726,-0.8004379,-0.442886829,1.42682123,0.31748718,-0.227999032,0.5410144,0.06334172,0.807036459,-0.430554837,1.39543784,0.32807073,-0.231118858,0.540765345,0.06543389,0.8061486,-0.418404877,1.365201,0.338388532,-0.231118664,0.540765345,0.06543376,0.806148648,-0.4498958,1.45640457,0.287587643,0.312899,-0.530676842,-0.107916825,-0.780275643,-0.424846828,1.41732216,0.306293279,-0.2790132,0.54948014,0.158235148,0.771482348,-0.4070692,1.39168692,0.31457603,-0.279520631,0.549375951,0.15859662,0.771298647,-0.389729947,1.36675286,0.3226499,-0.2795204,0.549376,0.158596441,0.7712987,-0.434227645,1.44856858,0.262983859,-0.43985498,0.373550534,0.0267372411,0.8162551,-0.4191518,1.42379963,0.2912546,-0.36282444,0.455862015,0.209564686,0.7852586,-0.402353585,1.40728211,0.300895929,-0.371834248,0.453421,0.214795142,0.7810327,-0.3849106,1.39091563,0.3109055,-0.371834457,0.453420848,0.214795217,0.7810326,Down
-0.4742271,1.50150216,0.3276227,0.193363845,-0.6047564,-0.1496458,-0.7579487,-0.4501804,1.45554936,0.3334747,-0.315269,0.564588,0.0461914055,0.7613885,-0.436490536,1.42995894,0.3472155,-0.3332737,0.5633309,0.05959532,0.753681362,-0.42184788,1.405704,0.3609108,-0.33327356,0.5633296,0.0595955625,0.7536824,-0.4649711,1.47522092,0.3096955,0.1783715,-0.5571581,-0.1279717,-0.800863,-0.443338364,1.42680347,0.317363054,-0.22904484,0.540034831,0.06440241,0.807312548,-0.430920452,1.39546347,0.327974617,-0.232394114,0.5397629,0.06664365,0.8063549,-0.418671668,1.365278,0.338325828,-0.23239392,0.5397629,0.06664352,0.80635494,-0.450343877,1.456333,0.287388265,0.3143527,-0.528725445,-0.108284622,-0.780964851,-0.4252429,1.41734993,0.306230724,-0.2801233,0.5478678,0.159337491,0.771999657,-0.407394856,1.3917774,0.314555615,-0.2806423,0.5477605,0.159705788,0.7718111,-0.389986455,1.366905,0.3226708,-0.280642062,0.547760546,0.159705609,0.7718112,-0.434608132,1.44849551,0.2628282,-0.440871626,0.371752322,0.0269156247,0.8165218,-0.419553369,1.42379987,0.2911742,-0.364132,0.4543753,0.209897041,0.785426259,-0.40273726,1.40733778,0.3008791,-0.37314266,0.451930821,0.21510981,0.781185746,-0.385277927,1.39102888,0.310953826,-0.373142868,0.451930672,0.215109885,0.7811857,Down
-0.474277139,1.50143123,0.327639282,0.1935336,-0.6049051,-0.149614066,-0.757793,-0.450221658,1.45548439,0.33350125,-0.315312028,0.5647763,0.046403,0.7612182,-0.436516583,1.42989707,0.3472325,-0.333317965,0.5635137,0.059815295,0.7535078,-0.421858758,1.40564561,0.360917777,-0.333317816,0.5635124,0.0598155372,0.7535088,-0.465016544,1.47514868,0.3097164,0.178515658,-0.55715704,-0.128000766,-0.800826967,-0.443373233,1.42673755,0.3173939,-0.229117274,0.540047944,0.06452464,0.807273448,-0.430945545,1.395401,0.328004241,-0.232461512,0.5397759,0.06676262,0.806316853,-0.418687671,1.36521876,0.3383541,-0.232461318,0.5397759,0.06676249,0.8063169,-0.450386584,1.45626,0.287411779,0.314514637,-0.5285515,-0.108429946,-0.7809973,-0.4252708,1.41729021,0.306262136,-0.28018266,0.5477637,0.159654722,0.7719864,-0.407406867,1.39172626,0.3145796,-0.280704826,0.547655642,0.160025358,0.7717967,-0.3899828,1.36686254,0.322687626,-0.2807046,0.5476557,0.160025179,0.771796763,-0.43465063,1.44842124,0.262852222,-0.441028684,0.371596843,0.0270533971,0.8165032,-0.4195876,1.42373741,0.291204154,-0.3642991,0.4542684,0.210055918,0.7853682,-0.4027639,1.407285,0.3009121,-0.3733084,0.451822251,0.215267032,0.781126,-0.38529706,1.390986,0.310989946,-0.3733086,0.4518221,0.2152671,0.781125963,Down
-0.4744831,1.50145864,0.327492833,0.19388698,-0.604587555,-0.149736717,-0.757931769,-0.450399876,1.45552993,0.3333828,-0.3153782,0.5646171,0.0473769121,0.7612489,-0.4366479,1.42995107,0.347083032,-0.333559245,0.563317239,0.0609155074,0.7534597,-0.421933621,1.40571809,0.360740483,-0.3335591,0.5633159,0.06091575,0.7534607,-0.465210736,1.47517657,0.309575438,0.17863223,-0.5565178,-0.128053218,-0.801237047,-0.443562567,1.42677128,0.317276418,-0.22908175,0.5394722,0.06489092,0.807639062,-0.431123,1.395437,0.3278793,-0.232488945,0.5391936,0.06716761,0.806664944,-0.418849438,1.36525929,0.338223934,-0.232488751,0.5391936,0.06716748,0.806665,-0.450568676,1.45628893,0.2872778,0.314684361,-0.527887344,-0.108828343,-0.7813227,-0.425430149,1.41733849,0.3061378,-0.279894561,0.5473732,0.160826415,0.7721251,-0.4075236,1.39178836,0.314406037,-0.2804314,0.547261238,0.161207035,0.7719303,-0.390057236,1.36693883,0.322466463,-0.280431151,0.5472613,0.161206856,0.771930337,-0.434821844,1.4484514,0.262724847,-0.4410846,0.370916516,0.0271998961,0.816777468,-0.419771165,1.42377222,0.291087359,-0.3645228,0.4535914,0.2101772,0.7856232,-0.402947277,1.40733063,0.300813437,-0.373524338,0.4511469,0.215374351,0.781383634,-0.385481238,1.39104247,0.310910016,-0.373524547,0.451146752,0.215374425,0.7813836,Down
-0.4746037,1.50158441,0.32735604,0.1933719,-0.604268968,-0.149475858,-0.758368731,-0.450573236,1.45562673,0.3332355,-0.31494388,0.564281166,0.0465419739,0.761729062,-0.436883181,1.43002522,0.3469555,-0.333028734,0.563010037,0.05999224,0.7539978,-0.422235936,1.40576291,0.360632956,-0.333028585,0.5630087,0.05999248,0.7539988,-0.465342581,1.47530043,0.309435546,0.17823258,-0.5562705,-0.127779171,-0.8015415,-0.443742335,1.42687237,0.317127764,-0.22876519,0.539193451,0.06426385,0.8079649,-0.431353658,1.39552212,0.327743053,-0.232119486,0.538921833,0.06650309,0.8070077,-0.419133127,1.36532664,0.338098466,-0.232119292,0.538921833,0.066502966,0.80700773,-0.450702727,1.45640779,0.287140667,0.314188033,-0.527776957,-0.108446263,-0.781649947,-0.425620228,1.41741776,0.305993557,-0.2794186,0.547224939,0.160452411,0.772479951,-0.407748163,1.39184272,0.3142592,-0.27995643,0.5471131,0.160833374,0.7722853,-0.390315264,1.36696887,0.322317183,-0.2799562,0.5471132,0.1608332,0.772285342,-0.434947252,1.44856513,0.262594879,-0.44090122,0.370669931,0.0268529654,0.816999853,-0.419933349,1.42387128,0.290964156,-0.364390641,0.453322768,0.209892541,0.7859157,-0.403125763,1.40741873,0.3006998,-0.373393148,0.450882226,0.215085238,0.7816788,-0.385676354,1.391119,0.3108065,-0.373393357,0.450882077,0.215085313,0.781678736,Down
-0.474302,1.50145519,0.327562034,0.1928141,-0.604763567,-0.149685338,-0.7580753,-0.450284749,1.45548153,0.333370477,-0.314726979,0.564803,0.0468516238,0.761413,-0.436577827,1.42987323,0.34706068,-0.332928479,0.5635144,0.060407076,0.7536321,-0.421905249,1.40561,0.3607091,-0.33292833,0.5635131,0.06040732,0.753633142,-0.4650729,1.47518373,0.3096068,0.177817285,-0.5568429,-0.127954438,-0.801208258,-0.443476021,1.42674458,0.3172387,-0.228748813,0.53974086,0.06451676,0.807583869,-0.4310664,1.395396,0.327834725,-0.232278079,0.5394536,0.0668763146,0.806575954,-0.41881296,1.36520886,0.338175863,-0.232277885,0.5394536,0.06687619,0.806576,-0.450463563,1.45630455,0.28728053,0.313752681,-0.5281989,-0.108832486,-0.781486154,-0.425362378,1.41729558,0.3060692,-0.2794702,0.5473485,0.160046682,0.7724581,-0.4075067,1.391714,0.3143501,-0.279990584,0.547240555,0.160415426,0.7722696,-0.390090823,1.366833,0.322422534,-0.279990345,0.5472406,0.160415247,0.772269666,-0.434732974,1.44847691,0.262714028,-0.440728724,0.37096408,0.0271225646,0.81695044,-0.419696033,1.423772,0.2910614,-0.3641442,0.453564942,0.210106939,0.785832763,-0.40288195,1.4073149,0.300778121,-0.373127133,0.451127,0.215291664,0.7816075,-0.385426462,1.39100945,0.3108651,-0.373127341,0.451126844,0.215291739,0.781607449,Down
-0.474579036,1.50126445,0.327543527,0.193144768,-0.6038603,-0.149675339,-0.7587129,-0.45054996,1.45530379,0.333405733,-0.315003216,0.5638125,0.0465118736,0.7620534,-0.436867744,1.42970455,0.3471377,-0.3331907,0.5625347,0.0600217171,0.7542787,-0.422222257,1.40544927,0.360829473,-0.33319056,0.5625334,0.06002196,0.754279733,-0.465315163,1.47498786,0.309613675,0.1782448,-0.556002855,-0.127843052,-0.801714063,-0.44371143,1.42656207,0.3173101,-0.228826091,0.538977,0.06473937,0.8080539,-0.431296378,1.395218,0.327913165,-0.2323443,0.5386899,0.0670868,0.8070494,-0.419038862,1.36503494,0.338261217,-0.2323441,0.5386899,0.0670866743,0.807049453,-0.450668424,1.45610368,0.2873162,0.314237922,-0.5270363,-0.1088194,-0.7820777,-0.425572723,1.417125,0.306174785,-0.2796783,0.5464041,0.160603628,0.77293545,-0.407694042,1.39156246,0.314464778,-0.280209631,0.546293557,0.160979286,0.772743,-0.390255153,1.36670053,0.3225464,-0.2802094,0.5462936,0.1609791,0.772743046,-0.434902042,1.44827032,0.262774438,-0.441146553,0.370121419,0.02700769,0.8171109,-0.4198899,1.42359471,0.291160464,-0.364682734,0.452876657,0.210128784,0.785974145,-0.403073758,1.407158,0.3009082,-0.3736726,0.450437069,0.2153087,0.781740248,-0.3856167,1.390874,0.311027169,-0.3736728,0.45043692,0.215308771,0.7817402,Down
