
leftLowerArm_positionX,leftLowerArm_positionY,leftLowerArm_positionZ,leftLowerArm_rotation_x,leftLowerArm_rotation_y,leftLowerArm_rotation_z,leftLowerArm_rotation_w,leftHand_positionX,leftHand_positionY,leftHand_positionZ,leftHand_rotation_x,leftHand_rotation_y,leftHand_rotation_z,leftHand_rotation_w,leftThumbProximal_positionX,leftThumbProximal_positionY,leftThumbProximal_positionZ,leftThumbProximal_rotation_x,leftThumbProximal_rotation_y,leftThumbProximal_rotation_z,leftThumbProximal_rotation_w,leftThumbMedial_positionX,leftThumbMedial_positionY,leftThumbMedial_positionZ,leftThumbMedial_rotation_x,leftThumbMedial_rotation_y,leftThumbMedial_rotation_z,leftThumbMedial_rotation_w,leftThumbDistal_positionX,leftThumbDistal_positionY,leftThumbDistal_positionZ,leftThumbDistal_rotation_x,leftThumbDistal_rotation_y,leftThumbDistal_rotation_z,leftThumbDistal_rotation_w,leftThumbTip_positionX,leftThumbTip_positionY,leftThumbTip_positionZ,leftThumbTip_rotation_x,leftThumbTip_rotation_y,leftThumbTip_rotation_z,leftThumbTip_rotation_w,leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,direction,timestamp
-0.122146793,1.01828718,0.05021178,0.271792024,-0.4899025,0.7845719,0.265653551,0.04424154,1.11055934,0.2022722,0.06721574,-0.688390553,0.6969368,0.189419642,0.07231738,1.10526168,0.21046555,0.0236001574,-0.318951279,0.7851157,0.530383,0.101025149,1.11318183,0.226575121,-0.140939549,-0.5477935,0.764805257,0.308433473,0.1091814,1.11856782,0.2503429,-0.195658192,-0.680041,0.6500377,0.2769712,0.111940518,1.116268,0.279481,-0.195657223,-0.680039,0.6500397,0.276972234,0.08945977,1.10446525,0.258604437,0.5940497,-0.5498759,0.58704567,0.0109008318,0.115534484,1.119929,0.283369631,0.5928982,-0.576608539,0.5608108,0.0385438725,0.133042067,1.12792623,0.297844321,0.5914159,-0.593739748,0.5426409,0.05693056,0.151075125,1.13473451,0.3114636,0.591416955,-0.593739569,0.5426401,0.05692956,0.07316932,1.107536,0.2656091,0.222050816,-0.609498,0.7519571,0.117328636,0.09113787,1.1167587,0.300351262,0.20653981,-0.69451344,0.674224436,0.142877087,0.103848793,1.1166122,0.323610157,0.194555357,-0.74580723,0.6170082,0.158810422,0.116312183,1.11243629,0.3456197,0.1945554,-0.7458071,0.6170084,0.158810377,0.0554750264,1.108373,0.2691605,0.09866955,-0.5116803,0.849789262,0.07940759,0.06433098,1.1257807,0.3012149,0.08852207,-0.6091421,0.7828822,0.09058189,0.0703750551,1.13162637,0.3239155,0.08104688,-0.669406,0.7320206,0.0973274261,0.07629074,1.13362646,0.346642077,0.08104691,-0.669405758,0.732020855,0.0973274,0.03862682,1.10851657,0.267748863,0.1741468,-0.567715049,0.8011003,-0.07490278,0.0409874469,1.11897,0.296168238,0.1874597,-0.7525502,0.630658746,-0.02822059,0.0456944555,1.116407,0.314491838,0.18952626,-0.8490855,0.49306792,0.004164963,0.0520330854,1.107813,0.330744147,0.189526364,-0.8490856,0.4930677,0.004164981,,2025-01-30 14:43:41
-0.122229904,1.01818573,0.0500503555,0.272255033,-0.491468132,0.7836199,0.265097141,0.04414098,1.10985339,0.202495128,0.06727085,-0.688409746,0.696927547,0.189364627,0.07221756,1.1045593,0.210688248,0.0236263443,-0.318960667,0.785161,0.5303094,0.100923628,1.11248434,0.226798475,-0.140895486,-0.5478216,0.764809847,0.308392584,0.109079376,1.11787009,0.2505665,-0.195609167,-0.6800738,0.6500325,0.276937872,0.111838721,1.11556876,0.279704481,-0.1956082,-0.6800718,0.6500345,0.276938915,0.0893598348,1.103762,0.25882715,0.596834838,-0.5472635,0.586727142,0.006484066,0.115229227,1.119456,0.283662647,0.5961096,-0.5700751,0.564588845,0.030120451,0.132416368,1.127842,0.2983005,0.5951061,-0.5847882,0.549334943,0.04585452,0.150032178,1.13520193,0.312176466,0.5951072,-0.584788,0.549334049,0.0458535329,0.07306889,1.10683,0.265831947,0.2377407,-0.6120616,0.746899,0.104888782,0.09106055,1.11602318,0.300569981,0.230209768,-0.660548031,0.704381943,0.120522611,0.103622116,1.11862874,0.323764443,0.224616036,-0.69125104,0.6742772,0.1306516,0.116099507,1.1188904,0.3461573,0.224616066,-0.691250861,0.674277365,0.130651534,0.05537446,1.10766435,0.269383341,0.09972249,-0.5118661,0.8496088,0.07882651,0.0642341152,1.12506473,0.301440716,0.08971226,-0.6086483,0.7831917,0.09005505,0.070292525,1.13094413,0.3241288,0.08232941,-0.6685283,0.7327426,0.09685078,0.07623212,1.133004,0.3468438,0.08232944,-0.6685281,0.732742846,0.09685076,0.03852623,1.10780537,0.267971635,0.1741196,-0.56797713,0.800908864,-0.0750289261,0.0408834219,1.11823964,0.296398371,0.187447891,-0.752367,0.6308699,-0.0284650046,0.0455826633,1.11568666,0.314725369,0.189557835,-0.848737955,0.4936567,0.003843976,0.05191371,1.10711563,0.3309928,0.18955794,-0.8487381,0.4936565,0.00384399435,,2025-01-30 14:43:46
leftLowerArm_positionX,leftLowerArm_positionY,leftLowerArm_positionZ,leftLowerArm_rotation_x,leftLowerArm_rotation_y,leftLowerArm_rotation_z,leftLowerArm_rotation_w,leftHand_positionX,leftHand_positionY,leftHand_positionZ,leftHand_rotation_x,leftHand_rotation_y,leftHand_rotation_z,leftHand_rotation_w,leftThumbProximal_positionX,leftThumbProximal_positionY,leftThumbProximal_positionZ,leftThumbProximal_rotation_x,leftThumbProximal_rotation_y,leftThumbProximal_rotation_z,leftThumbProximal_rotation_w,leftThumbMedial_positionX,leftThumbMedial_positionY,leftThumbMedial_positionZ,leftThumbMedial_rotation_x,leftThumbMedial_rotation_y,leftThumbMedial_rotation_z,leftThumbMedial_rotation_w,leftThumbDistal_positionX,leftThumbDistal_positionY,leftThumbDistal_positionZ,leftThumbDistal_rotation_x,leftThumbDistal_rotation_y,leftThumbDistal_rotation_z,leftThumbDistal_rotation_w,leftThumbTip_positionX,leftThumbTip_positionY,leftThumbTip_positionZ,leftThumbTip_rotation_x,leftThumbTip_rotation_y,leftThumbTip_rotation_z,leftThumbTip_rotation_w,leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,direction,timestamp
-0.13735278,1.02805352,0.0728109255,0.6279628,-0.167897269,0.7560015,0.0770399943,-0.0576230139,1.25499094,0.1110758,0.5636806,0.110507466,0.818033934,0.029545635,-0.0495213419,1.2683059,0.08576722,-0.283600539,0.250593483,0.837765038,0.393603057,-0.0223794263,1.28742087,0.0791100562,-0.217597857,0.08706374,0.969759047,0.06810826,-0.0180108063,1.31249189,0.07553226,-0.225904167,-0.0757301152,0.97070986,0.0309011023,-0.01725384,1.34145772,0.08025846,-0.2259043,-0.07572713,0.970710039,0.0309022143,-0.0538416356,1.318264,0.07589945,0.5509995,0.02899665,0.8107016,0.195758119,-0.0426677465,1.35434294,0.06561446,0.543667734,6.63507453e-05,0.81122,0.215283841,-0.03425771,1.37619352,0.05997451,0.538394868,-0.01922329,0.8109922,0.228150651,-0.0250357483,1.39732075,0.05491235,0.5383963,-0.01922335,0.8109912,0.228150681,-0.0604172647,1.32203031,0.09222274,0.5644648,0.09884158,0.812267959,0.108769991,-0.0578007475,1.36048067,0.0808352157,0.5578808,0.05550014,0.8163753,0.138637751,-0.05344224,1.38580441,0.07433324,0.552612543,0.0265094452,0.8178302,0.158337772,-0.0475541726,1.41011882,0.0687355,0.5526126,0.02650964,0.8178302,0.158337638,-0.06447447,1.32249284,0.109821782,0.639559269,0.111721054,0.757744849,0.065614365,-0.06610629,1.35876846,0.100316137,0.635235846,0.07181055,0.7625628,0.09907939,-0.06465671,1.38225138,0.09461771,0.6313803,0.0450854748,0.7646085,0.12124458,-0.06162905,1.40503156,0.08938426,0.6313804,0.0450857133,0.7646085,0.121244378,-0.06693463,1.31833673,0.1260252,0.662854552,-0.112950608,0.738578856,0.0486542955,-0.06020359,1.34779072,0.129133776,0.660043359,-0.145606637,0.732840538,0.07801413,-0.0543511137,1.3658402,0.1312419,0.657446563,-0.167222753,0.728212237,0.09750627,-0.0473135561,1.38382947,0.13348496,0.6574466,-0.167222887,0.7282121,0.09750647,,2025-01-30 14:44:24
-0.13735278,1.02805352,0.0728109255,0.6279628,-0.167897269,0.7560015,0.0770399943,-0.0576230139,1.25499094,0.1110758,0.5636806,0.110507466,0.818033934,0.029545635,-0.0495213419,1.2683059,0.08576722,-0.283600539,0.250593483,0.837765038,0.393603057,-0.0223794263,1.28742087,0.0791100562,-0.217597857,0.08706374,0.969759047,0.06810826,-0.0180108063,1.31249189,0.07553226,-0.225904167,-0.0757301152,0.97070986,0.0309011023,-0.01725384,1.34145772,0.08025846,-0.2259043,-0.07572713,0.970710039,0.0309022143,-0.0538416356,1.318264,0.07589945,0.5509995,0.02899665,0.8107016,0.195758119,-0.0426677465,1.35434294,0.06561446,0.543667734,6.63507453e-05,0.81122,0.215283841,-0.03425771,1.37619352,0.05997451,0.538394868,-0.01922329,0.8109922,0.228150651,-0.0250357483,1.39732075,0.05491235,0.5383963,-0.01922335,0.8109912,0.228150681,-0.0604172647,1.32203031,0.09222274,0.5644648,0.09884158,0.812267959,0.108769991,-0.0578007475,1.36048067,0.0808352157,0.5578808,0.05550014,0.8163753,0.138637751,-0.05344224,1.38580441,0.07433324,0.552612543,0.0265094452,0.8178302,0.158337772,-0.0475541726,1.41011882,0.0687355,0.5526126,0.02650964,0.8178302,0.158337638,-0.06447447,1.32249284,0.109821782,0.639559269,0.111721054,0.757744849,0.065614365,-0.06610629,1.35876846,0.100316137,0.635235846,0.07181055,0.7625628,0.09907939,-0.06465671,1.38225138,0.09461771,0.6313803,0.0450854748,0.7646085,0.12124458,-0.06162905,1.40503156,0.08938426,0.6313804,0.0450857133,0.7646085,0.121244378,-0.06693463,1.31833673,0.1260252,0.662854552,-0.112950608,0.738578856,0.0486542955,-0.06020359,1.34779072,0.129133776,0.660043359,-0.145606637,0.732840538,0.07801413,-0.0543511137,1.3658402,0.1312419,0.657446563,-0.167222753,0.728212237,0.09750627,-0.0473135561,1.38382947,0.13348496,0.6574466,-0.167222887,0.7282121,0.09750647,,2025-01-30 14:44:29
-0.13735278,1.02805352,0.0728109255,0.6279628,-0.167897269,0.7560015,0.0770399943,-0.0576230139,1.25499094,0.1110758,0.5636806,0.110507466,0.818033934,0.029545635,-0.0495213419,1.2683059,0.08576722,-0.283600539,0.250593483,0.837765038,0.393603057,-0.0223794263,1.28742087,0.0791100562,-0.217597857,0.08706374,0.969759047,0.06810826,-0.0180108063,1.31249189,0.07553226,-0.225904167,-0.0757301152,0.97070986,0.0309011023,-0.01725384,1.34145772,0.08025846,-0.2259043,-0.07572713,0.970710039,0.0309022143,-0.0538416356,1.318264,0.07589945,0.5509995,0.02899665,0.8107016,0.195758119,-0.0426677465,1.35434294,0.06561446,0.543667734,6.63507453e-05,0.81122,0.215283841,-0.03425771,1.37619352,0.05997451,0.538394868,-0.01922329,0.8109922,0.228150651,-0.0250357483,1.39732075,0.05491235,0.5383963,-0.01922335,0.8109912,0.228150681,-0.0604172647,1.32203031,0.09222274,0.5644648,0.09884158,0.812267959,0.108769991,-0.0578007475,1.36048067,0.0808352157,0.5578808,0.05550014,0.8163753,0.138637751,-0.05344224,1.38580441,0.07433324,0.552612543,0.0265094452,0.8178302,0.158337772,-0.0475541726,1.41011882,0.0687355,0.5526126,0.02650964,0.8178302,0.158337638,-0.06447447,1.32249284,0.109821782,0.639559269,0.111721054,0.757744849,0.065614365,-0.06610629,1.35876846,0.100316137,0.635235846,0.07181055,0.7625628,0.09907939,-0.06465671,1.38225138,0.09461771,0.6313803,0.0450854748,0.7646085,0.12124458,-0.06162905,1.40503156,0.08938426,0.6313804,0.0450857133,0.7646085,0.121244378,-0.06693463,1.31833673,0.1260252,0.662854552,-0.112950608,0.738578856,0.0486542955,-0.06020359,1.34779072,0.129133776,0.660043359,-0.145606637,0.732840538,0.07801413,-0.0543511137,1.3658402,0.1312419,0.657446563,-0.167222753,0.728212237,0.09750627,-0.0473135561,1.38382947,0.13348496,0.6574466,-0.167222887,0.7282121,0.09750647,,2025-01-30 14:44:34
-0.13735278,1.02805352,0.0728109255,0.6279628,-0.167897269,0.7560015,0.0770399943,-0.0576230139,1.25499094,0.1110758,0.5636806,0.110507466,0.818033934,0.029545635,-0.0495213419,1.2683059,0.08576722,-0.283600539,0.250593483,0.837765038,0.393603057,-0.0223794263,1.28742087,0.0791100562,-0.217597857,0.08706374,0.969759047,0.06810826,-0.0180108063,1.31249189,0.07553226,-0.225904167,-0.0757301152,0.97070986,0.0309011023,-0.01725384,1.34145772,0.08025846,-0.2259043,-0.07572713,0.970710039,0.0309022143,-0.0538416356,1.318264,0.07589945,0.5509995,0.02899665,0.8107016,0.195758119,-0.0426677465,1.35434294,0.06561446,0.543667734,6.63507453e-05,0.81122,0.215283841,-0.03425771,1.37619352,0.05997451,0.538394868,-0.01922329,0.8109922,0.228150651,-0.0250357483,1.39732075,0.05491235,0.5383963,-0.01922335,0.8109912,0.228150681,-0.0604172647,1.32203031,0.09222274,0.5644648,0.09884158,0.812267959,0.108769991,-0.0578007475,1.36048067,0.0808352157,0.5578808,0.05550014,0.8163753,0.138637751,-0.05344224,1.38580441,0.07433324,0.552612543,0.0265094452,0.8178302,0.158337772,-0.0475541726,1.41011882,0.0687355,0.5526126,0.02650964,0.8178302,0.158337638,-0.06447447,1.32249284,0.109821782,0.639559269,0.111721054,0.757744849,0.065614365,-0.06610629,1.35876846,0.100316137,0.635235846,0.07181055,0.7625628,0.09907939,-0.06465671,1.38225138,0.09461771,0.6313803,0.0450854748,0.7646085,0.12124458,-0.06162905,1.40503156,0.08938426,0.6313804,0.0450857133,0.7646085,0.121244378,-0.06693463,1.31833673,0.1260252,0.662854552,-0.112950608,0.738578856,0.0486542955,-0.06020359,1.34779072,0.129133776,0.660043359,-0.145606637,0.732840538,0.07801413,-0.0543511137,1.3658402,0.1312419,0.657446563,-0.167222753,0.728212237,0.09750627,-0.0473135561,1.38382947,0.13348496,0.6574466,-0.167222887,0.7282121,0.09750647,,2025-01-30 14:44:39
-0.137670115,1.02797222,0.0727721453,0.6268885,-0.165882334,0.7573984,0.07643212,-0.0588153675,1.25528276,0.110633828,0.5631592,0.111664072,0.8182186,0.03002605,-0.0506944172,1.26854157,0.08530194,-0.2845542,0.251307636,0.837507844,0.3930063,-0.0235632583,1.287664,0.0786225647,-0.218214571,0.0881186351,0.9695627,0.0675740242,-0.0192073584,1.31272936,0.0749892443,-0.226422638,-0.07463741,0.9706935,0.0302762315,-0.0184738152,1.34170711,0.07964572,-0.226422772,-0.0746344253,0.9706937,0.0302773453,-0.0550359674,1.31847286,0.07530836,0.5508473,0.030589642,0.8106835,0.19601959,-0.0439141169,1.35453641,0.06491336,0.5435979,0.00200394425,0.811257958,0.215308592,-0.03555345,1.37638628,0.059197776,0.538389146,-0.0170572028,0.8110811,0.228021115,-0.0263905451,1.39752,0.0540561229,0.5383906,-0.0170572624,0.811080158,0.228021145,-0.06163197,1.32227445,0.0916152447,0.5637465,0.100230008,0.812604845,0.10870751,-0.05907379,1.36070359,0.080143474,0.5572326,0.0572566576,0.8167585,0.138272539,-0.05477826,1.38602221,0.07357987,0.552027643,0.0285104234,0.8182664,0.157774985,-0.0489661023,1.41034007,0.06791826,0.5520277,0.028510619,0.8182664,0.157774851,-0.06570883,1.322777,0.109208651,0.638780534,0.113167807,0.758129537,0.06627274,-0.06736413,1.35902166,0.0995897055,0.6344152,0.07317074,0.7630291,0.09974984,-0.06592647,1.38248861,0.0938227549,0.630529761,0.0463854559,0.7651246,0.121921569,-0.06290827,1.40525544,0.0885260552,0.6305298,0.0463856943,0.7651246,0.121921368,-0.06818413,1.31865871,0.1254194,0.662570238,-0.111865439,0.7389642,0.0491792522,-0.0614740141,1.34812438,0.128461614,0.6597106,-0.144776583,0.7332269,0.07873908,-0.0556228533,1.36617875,0.130531386,0.6570713,-0.166561484,0.728587151,0.09836259,-0.0485789478,1.38417,0.132737681,0.657071352,-0.166561618,0.728587031,0.09836279,,2025-01-30 14:44:44
leftLowerArm_positionX,leftLowerArm_positionY,leftLowerArm_positionZ,leftLowerArm_rotation_x,leftLowerArm_rotation_y,leftLowerArm_rotation_z,leftLowerArm_rotation_w,leftHand_positionX,leftHand_positionY,leftHand_positionZ,leftHand_rotation_x,leftHand_rotation_y,leftHand_rotation_z,leftHand_rotation_w,leftThumbProximal_positionX,leftThumbProximal_positionY,leftThumbProximal_positionZ,leftThumbProximal_rotation_x,leftThumbProximal_rotation_y,leftThumbProximal_rotation_z,leftThumbProximal_rotation_w,leftThumbMedial_positionX,leftThumbMedial_positionY,leftThumbMedial_positionZ,leftThumbMedial_rotation_x,leftThumbMedial_rotation_y,leftThumbMedial_rotation_z,leftThumbMedial_rotation_w,leftThumbDistal_positionX,leftThumbDistal_positionY,leftThumbDistal_positionZ,leftThumbDistal_rotation_x,leftThumbDistal_rotation_y,leftThumbDistal_rotation_z,leftThumbDistal_rotation_w,leftThumbTip_positionX,leftThumbTip_positionY,leftThumbTip_positionZ,leftThumbTip_rotation_x,leftThumbTip_rotation_y,leftThumbTip_rotation_z,leftThumbTip_rotation_w,leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,direction,timestamp
